id;name;entity_id;parent_id;has_instances;init_state_id;short_name;agregate;base_class_id;target_class_id;criteria_id;data_size;data_precision;min_value;max_value;default_value;autonomous;is_collection;modified;pad_style;pad_char;pad_length;interface;kernel;param_group;tag;validator_id;input_mask;trigger_id;storage_group;init_method_id;lob_storage_group;temp_type;has_type;key_attr;data_precision_min;properties;ods_validfrom;ods_opc;ods_sequenceid
REF_UNIT_OF_TIME;"Ссылка на ""Единицы измерения временных интервалов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;UNITS_OF_TIME;;;;;;;0;0;8,83613E+11;;;;NUMBER;0;;CORE;;;;;;;;0;;;;-2,20899E+12;I;
REF_VID_NAS_ZP;"Ссылка на ""Зарплата. Вид начисления""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;VID_NAS_ZARPL;;;;;;;0;0;9,70138E+11;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_VID_OT_SAL;"Ссылка на ""Зарплата. Виды отчислений""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;VID_OT_SALARY;;;;;;;0;0;9,82258E+11;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_VID_UC_RT;"Ссылка на ""Зарплата. Вид учета рабочего времени""";TYPE;;1;;1E+14;REFERENCE;REFERENCE;VID_UC_RT_TABEL;;;;;;;0;0;1,06008E+12;;;;NUMBER;0;;;;;;SMALL;;;;0;;;|Weight 1|;1,476E+12;U;3,5215E+15
REF_VID_UDER_ZP;"Ссылка на ""Зарплата. Вид удержаний из зарплаты""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;VID_UDER_ZARPL;;;;;;;0;0;9,70143E+11;;;;NUMBER;0;;;;;;SMALL;;;;0;;;;-2,20899E+12;I;
REF_VID_UMN_GNI;"Ссылка на ""Зарплата. Виды вычетов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;VID_UMN_GNI_35IN;;;;;;;0;0;9,69964E+11;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_X_BK_A_L;"Ссылка на ""Справочник настроек""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ATTR;7560451;;;;;;0;0;1,04514E+12;;;;NUMBER;0;;XBK;;;;;;;;0;;;;-2,20899E+12;I;
REF_ZSB_EL_CLIEN;"Ссылка на ""ЗСБ. Эл. списки. Обслуживаемые клиенты""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ZSB_EL_CLIENT;;;;;;;0;0;1,12972E+12;;;;NUMBER;0;;ainf45;;;;;;;;0;;;;-2,20899E+12;I;
REF_ZSB_EL_FIL;"Ссылка на ""ЗСБ. Эл. списки. Справочник филиалов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ZSB_EL_FILIALS;;;;;;;0;0;1,12982E+12;;;;NUMBER;0;;ainf45;;;;;;;;0;;;;-2,20899E+12;I;
REF_ZSB_EL_FILET;"Ссылка на ""ЗСБ. Типы файлов-электронных списков.""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ZSB_EL_FILETYPE;;;;;;;0;0;1,13223E+12;;;;NUMBER;0;;ainf45;;;;;;;;0;;;;-2,20899E+12;I;
REF_ZSB_EL_L_T;"Ссылка на ""ЗСБ. Эл. списки. Виды зачисления""";TYPE;;1;;1E+14;REFERENCE;REFERENCE;ZSB_EL_LIST_TYPE;;;;;;;0;0;1,12971E+12;;;;NUMBER;0;;ainf45;;;;SMALL;;;;0;;;|Weight 10578|;1,476E+12;U;3,5215E+15
REFCL_INDICATION;"Ссылка на ""АС ФНС Признаки клиента""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;CL_INDICATION;;;;;;;0;0;1,22357E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REFERENCE;"Ссылка на ""OBJECT class""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;OBJECT;;128;;;;;0;0;;;;;VARCHAR2;1;;;;;;;;;;0;;;;-2,20899E+12;I;
REFSTRING;Kernel reference;TYPE;;0;;1E+14;;STRING;;;128;;;;;0;0;;;;;VARCHAR2;1;;;;;;;;;;0;;;;-2,20899E+12;I;
REG_IMP;Импорт реестров: журнал реестров.;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44827E+12;;;;Z#REG_IMP#INTERFACE.CLASS#REG_IMP;0;;;;;;SMALL;;;;0;;;|Weight 306|;1,48447E+12;U;5,3452E+15
REG_IMP_PAY;Импорт реестров: строки реестра;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44827E+12;;;;Z#REG_IMP_PAY#INTERFACE.CLASS#REG_IMP_PAY;0;;;;;;SMALL;;;;0;;;|Weight 354052|;1,48447E+12;U;5,3452E+15
REG_IMP_PAY_ARR;"Массив ""Импорт реестров: строки реестра""";TYPE;;0;;1E+23;;COLLECTION;REG_IMP_PAY;;;;;;;0;0;1,44707E+12;;;;NUMBER;0;;HAV;;;;;;;;0;;;;1,4669E+12;U;6,86901E+14
REG_PATT_ACC;ФПЭ Справочник учетных счетов эмиссионных ЦБ;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,00826E+12;;;;Z#REG_PATT_ACC#INTERFACE.CLASS#REG_PATT_ACC;0;STOCK;;;;;SMALL;;;;0;;;|Weight 415|;1,476E+12;U;3,5215E+15
REG_PATT_ACC_REF;"Ссылка на ""ФПЭ Справочник учетных счетов эмиссионных ЦБ""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REG_PATT_ACC;;;;;;;0;0;9,66504E+11;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REG_PRC_JOUR;Журнал регистрации выполнения учета процентов;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,41546E+12;;;;Z#REG_PRC_JOUR#INTERFACE.CLASS#REG_PRC_JOUR;0;;;;;;SMALL;;;;0;;;|Weight 6549496|;1,48447E+12;U;5,3452E+15
REG_RICH_GUIDE;Ценности. Справочник счетов для учета ценностей;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,12912E+12;;;;Z#REG_RICH_GUIDE#INTERFACE.CLASS#REG_RICH_GUIDE;0;RICHES;;;;;SMALL;;;;0;;;|Weight 149|;1,476E+12;U;3,5215E+15
REG_UFIL;Реестры УправФилиалами;TYPE;REG_IMP;1;;1,00001E+19;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,4482E+12;;;;Z#REG_UFIL#INTERFACE.CLASS#REG_UFIL;0;;;;;;SMALL;;;;0;;;|Weight 9|;1,48447E+12;U;5,3452E+15
REG_VEK;ФП Учетные регистры векселей;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;9,2895E+11;;;;Z#REG_VEK#INTERFACE.CLASS#REG_VEK;0;;;;;;SMALL;;;;0;;;|Weight 2120232|;1,476E+12;U;3,5215E+15
REG_VEK_ARR;"Массив ""ФП Учетные регистры векселей""";TYPE;;0;;1E+23;;COLLECTION;REG_VEK;;;;;;;0;0;;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REG_VEK_GUID_REF;"Ссылка на ""ФПВ Справочник учетных регистров векселей""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REG_VEK_GUIDE;;;;;;;0;0;;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REG_VEK_GUIDE;ФПВ Справочник учетных регистров ИЦБ;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,08757E+12;;;;Z#REG_VEK_GUIDE#INTERFACE.CLASS#REG_VEK_GUIDE;0;STOCK;IFS#;;;;SMALL;;;;0;;;|Weight 147|;1,476E+12;U;3,5215E+15
REGEXP_STR;Строка регулярного выражения;TYPE;;0;;1E+14;;STRING;;;512;;;;;0;0;1,31911E+12;;;;VARCHAR2;0;;DENY_PROV;;;;;;;;0;;;;-2,20899E+12;I;
REGION;Районы;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,00351E+12;;;;Z#REGION#INTERFACE.CLASS#REGION;0;ORK;;;;;SMALL;;;;0;;;|Weight 35454|;1,48447E+12;U;5,3452E+15
REGION_REF;"Ссылка на ""Районы""";TYPE;;0;;1E+14;OBJECT;REFERENCE;REGION;;;;;;;0;0;8,83613E+11;;;;NUMBER;0;;CORE;;;;;;;;0;;;;-2,20899E+12;I;
REGISTER_RE__ARR;"Массив ""Реестр возврата комиссии за исполнение функций агента валютного контроля и за услуги""";TYPE;;0;;1E+23;;COLLECTION;REGISTER_RE_COM;;;;;;;0;0;1,43291E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,44151E+12;U;2,629E+14
REGISTER_RE__REF;"Ссылка на ""Реестр возврата комиссии за исполнение функций агента валютного контроля и за услуги""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REGISTER_RE_COM;;;;;;;0;0;1,4329E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,44151E+12;U;2,625E+14
REGISTER_RE_COM;Реестр возврата комиссии за исполнение функций агента валютного контроля и за услуги;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,43643E+12;;;;Z#REGISTER_RE_COM#INTERFACE.CLASS#REGISTER_RE_COM;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REGISTER_V;Кассы и ОП. Реестр операций с наличной валютой и чеками;TYPE;;1;NO_WORK;1,1E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,10002E+12;;;;Z#REGISTER_V#INTERFACE.CLASS#REGISTER_V;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REGISTER_V_ARR;"Массив ""Кассы и ОП. Реестр операций с наличной валютой и чеками""";TYPE;;0;;1E+23;;COLLECTION;REGISTER_V;;;;;;;0;0;1,10002E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REGISTERS;Реестры;PRODUCT;PRODUCT;0;;1,2011E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;8,91359E+11;;;;Z#REGISTERS#INTERFACE.CLASS#REGISTERS;0;;PRODUCT;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REGISTERS_REF;"Ссылка на ""Реестры с начисленным доходом""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REGISTERS;;;;;;;0;0;;;;;NUMBER;0;;X;;;;;;;;0;;;;-2,20899E+12;I;
REGISTRATION;Регистрация;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,04885E+12;;;;Z#REGISTRATION#INTERFACE.CLASS#REGISTRATION;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REGL_POINTS;Номера пунктов регламента 455-4-р, влияющих на категорию качества;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,09303E+12;;;;Z#REGL_POINTS#INTERFACE.CLASS#REGL_POINTS;0;;;;;;SMALL;;;;0;;;|Weight 3|;1,476E+12;U;3,5215E+15
REGL_POINTS_REF;"Ссылка на ""Номера пунктов регламента 455-4-р, влияющих на категорию качества""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REGL_POINTS;;;;;;;0;0;1,10209E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REGLAMENT_GR;Регламенты Сбербанка России (группировка);TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,42643E+12;;;;Z#REGLAMENT_GR#INTERFACE.CLASS#REGLAMENT_GR;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REGLAMENT_SB_ARR;"Массив ""Регламенты Сбербанка России""";TYPE;;0;;1E+23;;COLLECTION;REGLAMENT_SB_REF;;;;;;;0;0;1,4813E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,48867E+12;U;5,6552E+15
REGLAMENT_SB_REF;"Ссылка на ""Регламенты Сбербанка России""";TYPE;;1;;1E+14;REFERENCE;REFERENCE;REGLAMENT_SBRF;55477805586;;;;;;0;0;1,25025E+12;;;;NUMBER;0;;;;;;SMALL;;;;0;;;;1,48867E+12;U;5,6552E+15
REGLAMENT_SBRF;Регламенты Сбербанка России;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,25025E+12;;;;Z#REGLAMENT_SBRF#INTERFACE.CLASS#REGLAMENT_SBRF;0;;;;;;SMALL;;;;0;;;|Weight 123|;1,476E+12;U;3,5215E+15
REINFORCEMENTREQ;Интерфейсы ЕКС-ИНФОБАНК. tgtrep_ReInforCementReq;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,38661E+12;;;;Z#REINFORCEMENTREQ#INTERFACE.CLASS#REINFORCEMENTREQ;0;INT_EKC_INFOBANK;INT_EKC_INFOBANK;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REJ;Отказ;TYPE;;0;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;9,21609E+11;;;;Z#REJ#INTERFACE.CLASS#REJ;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REJECT;Справочник отказов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;9,20904E+11;;;;Z#REJECT#INTERFACE.CLASS#REJECT;0;TRC;TRC;;;;SMALL;;;;0;;;|Weight 759|;1,48447E+12;U;5,3452E+15
REJECT_DOCUMENT;BankFaktura : Отказ в принятии запроса;TYPE;WWW_OUT;1;;1,00001E+19;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,04523E+12;;;;Z#REJECT_DOCUMENT#INTERFACE.CLASS#REJECT_DOCUMENT;0;BANKFAKTURA;WWW;;;;SMALL;;;;0;;;|Weight 159294|;1,476E+12;U;3,5215E+15
REJECT_REF;"Ссылка на ""Справочник отказов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REJECT;;;;;;;0;0;9,19884E+11;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REKOM;Рекомендации;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,06518E+12;;;;Z#REKOM#INTERFACE.CLASS#REKOM;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REKOM_ARR;Рекомендации.Массив.;TYPE;;0;;1E+23;;COLLECTION;REKOM;;;;;;;0;0;1,06494E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REL2PAPKA;Настройки отношения к файлам электронного архива;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,0334E+12;;;;Z#REL2PAPKA#INTERFACE.CLASS#REL2PAPKA;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REL2PAPKA_ARR;"Массив ""Настройки отношения к файлам электронного архива""";TYPE;;0;;1E+23;;COLLECTION;REL2PAPKA;;;;;;;0;0;1,02452E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
RELATED_AGRE_ARR;"Массив ""Связанные договоры""";TYPE;;0;;1E+23;;COLLECTION;RELATED_AGREEM;;;;;;;0;0;1,50105E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,51227E+12;U;7,5458E+15
RELATED_AGREEM;Связанные договоры;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,501E+12;;;;Z#RELATED_AGREEM#INTERFACE.CLASS#RELATED_AGREEM;0;;;;;;SMALL;;;;0;;;;1,51227E+12;U;7,5458E+15
RELATIVES;Родственники;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,12074E+12;;;;Z#RELATIVES#INTERFACE.CLASS#RELATIVES;0;;CORE;;;;SMALL;;;;0;;;|Weight 341732|;1,48447E+12;U;5,3452E+15
RELATIVES_ARR;"Массив ""Родственники""";TYPE;;0;;1E+23;;COLLECTION;RELATIVES;;;;;;;0;0;8,83613E+11;;;;NUMBER;0;;CORE;;;;;;;;0;;;;-2,20899E+12;I;
RELATIVES_REF;"Ссылка на ""Родственники""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;RELATIVES;;;;;;;0;0;1,21076E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
RELY_CAT_REF_ARR;"Массив ""Структура ссылок на категории благонадежности""";TYPE;;0;;1E+23;;COLLECTION;RELY_CAT_REFS;;;;;;;0;0;1,28111E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
RELY_CAT_REFS;Структура ссылок на категории благонадежности;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,28275E+12;;;;Z#RELY_CAT_REFS#INTERFACE.CLASS#RELY_CAT_REFS;0;;;;;;SMALL;;;;0;;;|Weight 10391456|;1,48447E+12;U;5,3452E+15
RELY_CAT_TER_ARR;"Массив ""Условия использования в продуктовых линейках""";TYPE;;0;;1E+23;;COLLECTION;RELY_CAT_TERMS;;;;;;;0;0;1,2804E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
RELY_CAT_TERMS;Условия использования в продуктовых линейках;TYPE;;1;;1E+24;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,28293E+12;;;;Z#RELY_CAT_TERMS#INTERFACE.CLASS#RELY_CAT_TERMS;0;;;;;;SMALL;;;;0;;;|Weight 39|;1,476E+12;U;3,5215E+15
RELY_CATEGORIES;Категории благонадежности;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,28049E+12;;;;Z#RELY_CATEGORIES#INTERFACE.CLASS#RELY_CATEGORIES;0;;;;;;SMALL;;;;0;;;|Weight 18|;1,476E+12;U;3,5215E+15
REMARK_VEKSEL;"Ссылка на ""Вексель""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;VEKSEL_S;;;;;;;0;0;;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
RENAME_ACC;Переименованные счета;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,51048E+12;;;;Z#RENAME_ACC#INTERFACE.CLASS#RENAME_ACC;0;;;;;;SMALL;;;;0;;;;1,51227E+12;U;7,5458E+15
RENAME_ACC_ARR;"Массив ""Переименованные счета""";TYPE;;0;;1E+23;;COLLECTION;RENAME_ACC;;;;;;;0;0;1,51048E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,51227E+12;U;7,5458E+15
RENUM_PROD_ACC;Перенумерация продуктовых счетов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,48518E+12;;;;Z#RENUM_PROD_ACC#INTERFACE.CLASS#RENUM_PROD_ACC;0;;;;;;SMALL;;;;0;;;;1,49956E+12;U;6,4923E+15
REORG_ACT_ACFN;REORG. Механизм переноса счетов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44654E+12;;;;Z#REORG_ACT_ACFN#INTERFACE.CLASS#REORG_ACT_ACFN;0;REORG;;;;;SMALL;;;;0;;;|Weight 247|;1,476E+12;U;3,5215E+15
REORG_CHECK_ACFN;REORG. Таблица соответствия финансовых счетов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,447E+12;;;;Z#REORG_CHECK_ACFN#INTERFACE.CLASS#REORG_CHECK_ACFN;0;;;;;;SMALL;;;;0;;;|Weight 3997|;1,476E+12;U;3,5215E+15
REORG_CHECK_US;REORG. Таблица соответствия балансовых счетов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,43991E+12;;;;Z#REORG_CHECK_US#INTERFACE.CLASS#REORG_CHECK_US;0;REORG;;;;;SMALL;;;;0;;;|Weight 2676|;1,476E+12;U;3,5215E+15
REORG_CL_PART;REORG. Участники расчетов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44015E+12;;;;Z#REORG_CL_PART#INTERFACE.CLASS#REORG_CL_PART;0;REORG;;;;;SMALL;;;;0;;;|Weight 492|;1,476E+12;U;3,5215E+15
REORG_CL_PART_NV;REORG. Участники расчетов. Заменяемые поля;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44542E+12;;;;Z#REORG_CL_PART_NV#INTERFACE.CLASS#REORG_CL_PART_NV;0;REORG;;;;;SMALL;;;;0;;;|Weight 492|;1,476E+12;U;3,5215E+15
REORG_EKC;REORG!;TYPE;;0;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44015E+12;;;;Z#REORG_EKC#INTERFACE.CLASS#REORG_EKC;0;REORG;;;;;;;;;0;;;;1,45179E+12;U;2,3957E+15
REORG_PROCESS;REORG! Список процессов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44887E+12;;;;Z#REORG_PROCESS#INTERFACE.CLASS#REORG_PROCESS;0;REORG;;;;;SMALL;;;;0;;;|Weight 17|;1,476E+12;U;3,5215E+15
REORG_SV_ACFN;REORG. Свертка остатков по счетам;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44907E+12;;;;Z#REORG_SV_ACFN#INTERFACE.CLASS#REORG_SV_ACFN;0;;;;;;SMALL;;;;0;;;|Weight 192249|;1,476E+12;U;3,5215E+15
REORG_TRC;REORG. Расчетный центр;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44614E+12;;;;Z#REORG_TRC#INTERFACE.CLASS#REORG_TRC;0;REORG;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REORG_TRC_NEW;REORG. Расчетный центр (новое);TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44726E+12;;;;Z#REORG_TRC_NEW#INTERFACE.CLASS#REORG_TRC_NEW;0;REORG;;;;;SMALL;;;;0;;;|Weight 1149|;1,476E+12;U;3,5215E+15
REORG_TRC_NV;REORG. Расчетный центр. Заменяемые поля;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44646E+12;;;;Z#REORG_TRC_NV#INTERFACE.CLASS#REORG_TRC_NV;0;REORG;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REORG_VND_CLS;REORG. Однофилиальность. Классы;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44611E+12;;;;Z#REORG_VND_CLS#INTERFACE.CLASS#REORG_VND_CLS;0;REORG;;;;;SMALL;;;;0;;;|Weight 1232|;1,476E+12;U;3,5215E+15
REORG_VND_ONEFIL;REORG. Однофилиальность;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44163E+12;;;;Z#REORG_VND_ONEFIL#INTERFACE.CLASS#REORG_VND_ONEFIL;0;REORG;;;;;SMALL;;;;0;;;|Weight 96|;1,476E+12;U;3,5215E+15
REORG_VND_TMP;REORG. Таблица соответствия;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44103E+12;;;;Z#REORG_VND_TMP#INTERFACE.CLASS#REORG_VND_TMP;0;REORG;;;;;SMALL;;;;0;;;|Weight 266548|;1,476E+12;U;3,5215E+15
REP_13MSFO_DATA;ОП Ф. 13 МСФО Данные;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,42988E+12;;;;Z#REP_13MSFO_DATA#INTERFACE.CLASS#REP_13MSFO_DATA;0;;;;;;SMALL;;;;0;;;|Weight 3157931|;1,48447E+12;U;5,3452E+15
REP_ANALYTIC_ARR;"Массив ""ОП Справочник аналитических признаков""";TYPE;;0;;1E+23;;COLLECTION;ANALYTIC_CODE;;;;;;;0;0;1,11823E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REP_F_7_105_DATA;ОП Ф.7.105 Данные;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,32321E+12;;;;Z#REP_F_7_105_DATA#INTERFACE.CLASS#REP_F_7_105_DATA;0;REPS;;;;;SMALL;;;;0;;;|Weight 10520328|;1,48447E+12;U;5,3452E+15
REP_F634_ACC;ОП Ф-634 Активы и пассивы в рублях, зависящие от изменения курса валют;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,14123E+12;;;;Z#REP_F634_ACC#INTERFACE.CLASS#REP_F634_ACC;0;REPS;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REP_F634_LINK;ОП Ф-634 Счета неполученных процентов и % резервирования;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,13942E+12;;;;Z#REP_F634_LINK#INTERFACE.CLASS#REP_F634_LINK;0;REPS;;;;;SMALL;;;;0;;;|Weight 2657|;1,48447E+12;U;5,3452E+15
REP_FOR_VK_TUN;ОП отчет для ВК в цифрах. Настройки;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,43634E+12;;;;Z#REP_FOR_VK_TUN#INTERFACE.CLASS#REP_FOR_VK_TUN;0;;;;;;SMALL;;;;0;;;|Weight 19|;1,476E+12;U;3,5215E+15
REP_GEN;Генератор отчетов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,40698E+12;;;;Z#REP_GEN#INTERFACE.CLASS#REP_GEN;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REP_KRED_TUNINGS;ОП Настройка кредитных форм;TYPE;REPS_TUNING;1;;1,00001E+19;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,32374E+12;;;;Z#REP_KRED_TUNINGS#INTERFACE.CLASS#REP_KRED_TUNINGS;0;REPS;;;;;SMALL;;;;0;;;|Weight 2|;1,476E+12;U;3,5215E+15
REP_MB_7_105_RES;ОП МБ.Корректировка рестр.кредитов для 7.105;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,3935E+12;;;;Z#REP_MB_7_105_RES#INTERFACE.CLASS#REP_MB_7_105_RES;0;;;;;;SMALL;;;;0;;;|Weight 18296|;1,476E+12;U;3,5215E+15
REP_MSFO3;ОП МСФО3. Настройка;TYPE;REPS_TUNING;1;;1,00001E+19;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,23757E+12;;;;Z#REP_MSFO3#INTERFACE.CLASS#REP_MSFO3;0;;;;;;SMALL;;;;0;;;|Weight 18|;1,476E+12;U;3,5215E+15
REP_NORM_BOSS;ОП Журнал событий для нормирования. Руководители;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,44119E+12;;;;Z#REP_NORM_BOSS#INTERFACE.CLASS#REP_NORM_BOSS;0;VALCTRL_TUN;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REP_OPER_VAL_REF;"Ссылка на ""Отчет о совершенных операциях с иностранной валютой. Настройки""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REP_OPER_VAL_TUN;1,04918E+11;;;;;;0;0;1,26211E+12;;;;NUMBER;0;;REP_OPER_VAL;;;;;;;;0;;;;-2,20899E+12;I;
